Tower_ID,temperature_c,battery_health,Power_Consumption_W,signal_drop_rate,Fan_Speed_RPM,Humidity_Percent,Traffic_Load,Tower_Age_Years,hardware_failure
527,29.4,52.67,2514,81,1389,41,2535,5,0
528,62.6,46.95,765,67,2459,92,4752,3,1
529,41.7,52.03,1456,84,812,67,405,4,1
530,24.6,49.93,2621,87,3203,54,1731,7,0
531,39.4,47.19,1406,54,3149,41,1152,12,1
532,60.9,42.96,1939,71,2940,57,3752,12,1
533,63.9,53.03,1463,70,2890,76,582,3,1
534,27.3,53.68,2455,99,2044,46,3187,15,0
535,35.6,49.32,1091,74,3368,52,3038,3,0
536,43.1,50.3,1799,57,913,50,4279,3,1
537,29.7,49.59,2601,62,2388,55,4450,10,0
538,51.4,42.15,2744,64,2110,49,425,12,1
539,52.7,45.9,1256,86,2075,43,2625,1,0
540,40.9,52.74,1187,68,965,76,3904,11,1
541,56.5,46.14,683,82,1234,20,4066,14,1
542,39.6,45.49,1443,94,1959,71,864,8,0
543,61.9,44.15,2681,55,3009,32,2702,8,1
544,21.5,49.78,822,69,2322,53,3888,9,0
545,22.6,49.3,1539,43,2109,81,2917,12,1
546,69.7,44.97,2444,47,2724,24,2773,8,1
547,59.8,43.23,2485,54,3137,39,2228,15,1
548,26.7,50.8,2005,69,1710,51,950,14,0
549,65.1,45.8,1097,48,2665,85,3785,1,1
550,29.7,44.2,959,73,1579,35,1150,11,1
551,23.2,43.69,2642,82,1911,20,2205,11,1
552,24.1,52.31,1551,64,2872,33,4737,4,0
553,66.7,44.52,1853,51,2998,26,839,12,1
554,25,50.49,2695,91,3397,80,2083,5,0
555,21,54,660,70,1668,29,4210,1,0
556,30,45.57,1237,68,2973,81,1999,8,0
557,50.4,48.9,2974,98,1161,68,2107,13,1
558,28.1,51.53,2380,82,3148,88,3099,3,0
559,36.1,48.77,572,77,1637,70,4246,7,0
560,61.9,43.24,2685,80,2739,85,2384,3,1
561,27.3,50.4,2894,72,2612,31,4164,14,0
562,27.9,45.18,2692,72,1673,71,1520,13,0
563,49.4,43.04,693,48,3097,75,329,4,1
564,32.4,43.58,2376,89,1698,68,427,10,1
565,40.5,48.67,1057,48,2383,37,1996,8,1
566,65.8,50.92,921,81,1293,64,1895,1,1
567,28.5,43,997,69,1690,79,2919,11,1
568,38.7,44.83,1604,93,3487,21,848,13,1
569,49,49.01,1817,42,1164,62,3653,15,1
570,52.3,52.42,832,58,811,83,1612,5,1
571,44.2,51.63,2198,80,2489,22,3830,10,0
572,48.4,42.64,2657,75,2259,82,3843,5,1
573,52.6,48.07,2802,63,1721,27,1124,3,0
574,39.4,48.4,738,95,1167,29,1944,12,1
575,46,45.37,799,46,1070,83,695,7,1
576,59.7,51.39,1366,93,3292,29,3993,7,1
577,32.5,43.02,1118,41,1089,28,2385,13,1
578,56.3,52.81,2723,92,3188,46,4317,9,1
579,32.1,44.75,2985,83,2191,21,4447,4,1
580,53.4,42.33,2249,85,3103,47,4035,12,1
581,31.9,49.01,1004,52,1703,40,3495,8,1
582,60.9,50.82,931,77,3089,58,4750,11,1
583,59.3,44.53,2896,47,2860,29,4742,13,1
584,52.9,43.42,1489,86,2258,22,2436,12,1
585,33.4,48.64,1440,73,1842,28,4781,12,0
586,66.9,48.05,2295,68,2012,65,3202,2,1
587,64.9,51.77,1663,54,1624,57,3493,8,1
588,43.2,51.64,1777,55,2931,62,1847,11,0
589,27.2,44.68,982,79,1630,38,4155,5,1
590,55.9,48.25,1031,64,2556,23,837,15,1
591,67.3,52.76,1096,71,829,39,2423,2,1
592,21.1,51.67,2627,42,2467,50,756,10,1
593,55.8,48.22,809,52,3240,37,4694,9,1
594,28.5,49.5,926,42,1158,55,4764,15,1
595,38.5,45.04,1336,71,2639,89,618,11,0
596,42.4,53.67,1491,63,1151,56,3639,6,1
597,33.6,47.19,2811,60,951,22,4820,1,1
598,60.2,43.65,2743,44,2277,68,4657,12,1
599,36.1,48.43,1992,72,1398,85,4625,14,0
600,37.6,42.87,2707,45,1951,34,2600,10,1
601,63,47.51,814,71,1802,92,2228,14,1
602,25.8,48.35,2390,94,1955,44,631,8,0
603,67,46.6,834,63,3332,56,340,15,1
604,39.2,45.34,911,87,1972,76,2661,11,0
605,22.8,51.77,629,44,3029,50,533,6,1
606,65.6,50.84,1792,67,2844,85,4050,5,1
607,50.5,51.19,1505,71,2337,30,2050,4,0
608,36.8,44.33,1943,93,1706,31,2229,15,1
609,42.3,50.45,2353,93,1562,22,3745,13,0
610,70,42.64,2970,63,1456,57,302,12,1
611,43.3,46.78,1466,100,1967,22,385,1,0
612,62.3,44.15,2989,65,2828,34,1959,15,1
613,23.5,49.67,2057,76,2736,49,1482,13,0
614,27.8,51.82,1185,79,1616,40,1227,15,0
615,52.2,46.76,2836,75,2838,46,3494,2,0
616,47.9,46.31,2297,74,3489,75,402,8,0
617,44.9,46.17,564,80,3172,45,1110,8,0
618,51.1,42.4,2642,75,2685,51,2142,8,1
619,26.2,43.74,1496,59,1991,29,1505,10,1
620,43.1,53.94,548,83,2018,48,4409,1,0
621,26.4,44.27,1126,89,998,85,4487,12,1
622,26,46.44,2101,42,1756,77,3095,7,1
623,61.7,50.76,1603,86,1779,45,735,7,1
624,48.1,50.5,1285,51,3071,47,208,7,1
625,25.5,43.47,2745,47,3256,82,4707,5,1
626,40.4,48.7,1399,48,2673,79,2370,15,1
627,63.8,46.93,1994,92,1339,42,3382,5,1
628,34.3,51.61,867,41,824,85,3894,13,1
629,21.9,43.98,1240,58,1315,31,3820,10,1
630,51.3,45.19,2853,64,3463,60,1049,15,0
631,22.4,47.01,2781,40,2644,25,4216,4,1
632,33.8,47.29,1560,77,919,94,2870,8,1
633,29.3,52.63,2328,64,3184,70,3603,8,0
634,53.3,50,1701,68,861,40,3713,3,1
635,55,42.41,1179,55,2383,61,1908,3,1
636,33.3,50.09,877,63,1183,24,1213,10,1
637,62,53.85,1115,42,2567,28,1113,15,1
638,29,52.22,1952,54,1472,94,985,8,1
639,48.9,52.06,1528,48,1994,36,2071,9,1
640,58.4,47.48,1479,77,1850,71,2177,7,1
641,42.4,43.75,2717,57,1836,91,1007,9,1
642,57.6,53.82,2326,84,2492,89,3022,11,1
643,48.9,49.47,954,58,2339,28,1107,14,0
644,59.8,42.57,2778,85,1822,27,500,5,1
645,24.6,50.03,2133,66,2302,67,2587,6,0
646,27,44.94,960,50,1384,27,2905,11,1
647,53.9,48.39,2898,73,3478,69,2362,5,0
648,23.1,50.8,2270,49,2831,27,3406,9,1
649,62,48.87,1346,60,2429,33,4056,12,1
650,55,45.08,561,57,3199,54,4856,4,0
651,24.8,53.58,1977,72,1081,54,1980,2,1
652,38.4,48.62,1989,80,1478,30,2937,7,0
653,66,53.38,1758,54,2680,46,1357,10,1
654,62.3,46.86,2528,41,1831,89,3671,5,1
655,33.6,50.09,2232,93,906,40,2073,3,1
656,40.7,46.7,901,94,2784,44,4137,11,0
657,66.9,49.79,2179,74,965,77,2936,8,1
658,61.6,44.77,731,100,1003,95,1939,2,1
659,67.9,46.01,759,52,3323,89,2374,15,1
660,27.9,53.34,2937,72,2335,34,3074,13,0
661,47.2,42.57,877,85,1871,78,4461,9,1
662,23.9,48.87,890,63,3463,79,3836,13,0
663,62.4,52.21,1663,56,3005,50,2406,9,1
664,45,53.28,1703,42,1909,33,3058,12,1
665,47.5,46.9,2856,71,2667,72,1322,6,0
666,47.1,43.73,1355,62,1533,38,2778,11,1
667,36.9,48.48,826,85,991,49,855,10,1
668,40.9,49.52,509,48,2285,46,3874,8,1
669,29.9,47.92,902,82,2440,65,2250,1,0
670,26.7,47.97,2613,79,1935,62,3114,8,0
671,38.3,48.34,1635,51,2522,41,4721,6,1
672,29,48.09,1694,94,2314,39,4925,5,0
673,43.3,50.68,1525,99,2536,94,897,13,0
674,54.9,51.92,1147,75,979,37,3451,3,1
675,45.8,44.21,2933,56,3143,60,3150,3,1
676,58.6,42.88,675,97,3075,69,4101,3,1
677,30.6,45.91,574,70,2543,68,4455,14,0
678,48,50.12,2783,62,2632,58,3070,4,0
679,47.3,45.31,2603,74,2670,79,1931,7,0
680,63.8,49.35,2203,82,1882,78,3990,5,1
681,39.4,51.01,683,41,1127,45,4304,9,1
682,60.8,45.52,2321,49,1064,45,2476,10,1
683,48.5,44.07,2126,68,1484,31,1543,15,1
684,46.8,52.14,1737,86,3179,24,3413,6,0
685,61.5,47.05,1144,67,1298,29,4723,13,1
686,42.6,42.65,1491,85,2993,57,727,2,1
687,31,42.08,2084,92,953,31,4007,4,1
688,63.2,47.49,1493,92,2695,38,3364,6,1
689,56.8,50.31,3000,92,2044,42,4106,15,1
690,62.2,42.43,1613,88,1550,70,850,13,1
691,39.6,45.82,1843,88,1584,89,111,5,0
692,67.6,43.71,778,61,1978,49,3050,9,1
693,41.5,45.86,2367,86,2560,50,218,2,0
694,41,48.7,2651,48,2569,29,1396,5,1
695,33.7,46.38,1730,48,2872,50,2574,6,1
696,32,47.78,587,71,908,82,1281,14,1
697,67.6,51.65,2830,83,3043,44,3601,15,1
698,57.1,42.31,1115,65,1061,68,552,3,1
699,33.9,51.06,1346,67,1300,52,768,14,0
700,62.1,44.6,1618,78,2160,57,2676,12,1
701,59,49.6,2439,59,1641,23,583,11,1
702,62.1,53.71,1617,51,881,80,1670,8,1
703,46.8,47.91,1535,100,3301,45,3672,7,0
704,54.6,45.72,652,70,922,88,3090,4,1
705,62,52.45,519,46,3454,42,1855,4,1
706,69.5,47.56,898,49,3312,61,2408,13,1
707,64.2,44.57,1504,84,2464,55,4108,9,1
708,49.1,52.61,725,46,884,76,3789,13,1
709,40.4,53.2,1932,41,2640,52,4343,5,1
710,26.7,53.52,1570,77,914,69,1705,14,1
711,60.1,42.87,684,55,2642,47,1191,1,1
712,32.3,50.45,609,95,3264,85,584,3,0
713,46.1,42.12,1949,69,880,94,792,13,1
714,55.8,51.27,1108,89,979,87,323,9,1
715,65.3,47.73,1892,71,1103,87,4190,14,1
716,67.1,46.51,1646,58,1887,77,2423,8,1
717,67.5,53.77,2882,53,2415,60,2745,8,1
718,64.6,45.58,2519,82,1237,65,503,14,1
719,46.3,45.92,2473,57,1130,73,1156,7,1
720,57.4,50.25,1718,99,3205,88,4317,7,1
721,55.6,45.59,2564,67,1299,79,443,11,1
722,58.5,52.59,2067,47,1075,50,1326,8,1
723,42.1,53.16,625,44,2030,37,4593,6,1
724,58.1,49.64,1355,98,2229,72,1985,13,1
725,66.9,42.71,1523,92,3078,60,943,3,1
726,30.3,42.4,2435,89,1701,37,4818,5,1
727,28.4,43.08,1327,87,1977,93,704,6,1
728,58,43.81,827,82,2245,76,3087,7,1
729,36.4,51.33,2329,44,3448,43,562,1,1
730,53.3,51.59,1825,67,1145,66,132,2,1
731,55.8,49.86,2861,66,2794,86,4538,10,1
732,49.9,43.16,1833,47,3089,65,2046,11,1
733,22.3,46.02,2379,93,1257,38,3862,6,0
734,22.5,49.32,1153,63,1893,33,1340,6,0
735,30.8,48.96,2293,46,1700,75,3975,11,1
736,65.7,43.72,1372,95,1432,58,1139,10,1
737,57.5,48.3,2265,89,1366,90,1517,6,1
738,36.4,53.82,1928,49,2447,85,4635,10,1
739,59.9,45.21,2561,72,1165,62,847,5,1
740,34.8,51.16,569,77,3058,58,2090,14,0
741,66.5,43.13,1274,77,1574,58,202,4,1
742,67.8,47.31,2707,75,3425,88,3090,1,1
743,53.3,49.64,1775,55,2841,60,263,13,0
744,63,50.31,2066,67,2707,79,2965,7,1
745,28.9,47.99,2694,98,2513,28,2467,7,0
746,38.3,53.67,936,86,2094,63,1617,11,0
747,61.7,43.34,2729,47,945,93,1887,7,1
748,31.5,47.53,1218,42,2404,80,2054,4,1
749,45.5,47.47,1652,66,928,62,1203,11,1
750,53.6,52.59,977,90,2091,72,2957,12,0
751,58,48.87,2210,93,1957,86,839,3,1
752,22.8,46.58,2737,79,2661,26,3545,8,0
753,56.6,51.98,977,96,1054,51,3643,11,1
754,30.8,46.68,2260,94,1751,93,208,10,0
755,35.8,42.55,2331,50,2138,69,4150,14,1
756,41.5,53.41,1062,97,2318,37,1764,12,0
757,66.8,49.65,928,55,1401,28,2085,14,1
758,57.2,49.52,2766,67,2128,65,2279,4,1
759,50.7,47.58,2633,61,1387,48,153,12,0
760,62.1,46.32,2639,81,2703,85,2545,10,1
761,34.7,52.42,2832,55,1882,27,2156,6,0
762,55.3,50.93,2089,60,2818,79,2766,3,1
763,48.5,43.82,1303,76,3464,42,4776,12,1
764,25.4,47.13,1533,58,3421,83,4694,11,0
765,50.9,49.44,607,75,2577,31,563,2,0
766,62.4,49.58,2376,97,3364,49,678,8,1
767,69.7,47.97,1183,72,1626,27,2432,11,1
768,68.6,47.2,1304,71,3160,25,3257,14,1
769,34.1,53.04,928,63,2264,31,2749,13,0
770,32.8,47.64,2192,90,2562,35,2369,14,0
771,67.1,45.17,1602,97,918,70,4238,9,1
772,65.5,45.82,1321,59,3147,60,4030,5,1
773,29.6,47.1,1560,70,1296,27,2483,7,0
774,63.8,49.28,1401,99,2669,86,1752,6,1
775,34.5,46.15,2566,72,3154,40,4460,11,0
776,43.1,46.03,868,51,2672,83,695,10,1
777,58.4,45.62,1363,43,2570,70,786,7,1
778,47.2,43.25,2657,68,1880,74,3485,5,1
779,67.4,53,2880,43,1387,90,779,5,1
780,40.3,50.39,763,93,3136,23,4108,3,0
781,21.1,51.97,1407,95,1457,34,513,6,0
782,48,51.42,1004,53,2831,34,4900,7,1
783,23.9,43.44,738,41,1130,52,4110,10,1
784,35.9,50.17,773,85,2077,31,1757,1,0
785,33.5,43.22,1780,53,990,54,3156,12,1
786,58.1,49.5,2420,62,2315,32,248,1,1
787,33.2,44.62,1023,65,2444,38,4153,8,1
788,52.6,45.69,2161,80,3424,88,121,15,0
789,21.4,45.38,1126,45,1522,61,279,1,1
790,67.7,44.8,587,60,3018,32,4251,5,1
791,66.4,44.24,680,100,893,24,1132,13,1
792,60.9,45.44,1847,59,3027,26,2503,5,1
793,66.9,47.27,2575,97,2704,39,3458,14,1
794,52.5,52.02,2252,52,1760,32,3438,4,1
795,20.3,53.04,910,54,3086,34,764,7,1
796,53.2,51.93,1580,55,861,82,3312,6,1
797,22.7,47.13,2985,100,2316,75,213,2,0
798,32.4,51.21,2924,90,3399,90,2559,8,0
799,48.6,53.16,2548,66,1282,50,1615,11,0
800,48.8,49.29,1819,68,3407,47,142,1,0
801,25.2,52.6,2627,62,2825,66,3151,3,0
802,46.3,45.67,727,90,2548,94,3777,5,0
803,53.1,48.22,1570,93,1885,74,4361,2,0
804,53.7,49.19,2905,55,3366,50,1317,9,0
805,38.3,43.28,1038,63,3033,23,2375,7,1
806,24.5,43.7,2093,50,982,88,1212,8,1
807,25.4,51.73,1355,91,2844,40,562,5,0
808,68.1,49.15,678,52,1262,47,2127,3,1
809,32.1,51.85,955,67,1992,32,1469,14,0
810,66.4,53.39,2518,63,937,88,1765,11,1
811,55,52.18,1950,91,3484,49,2950,15,0
812,38.3,48.54,821,47,2882,92,3133,1,1
813,53.9,47.24,1543,74,1075,74,1690,1,1
814,30.5,47.19,2329,96,2934,45,2098,4,0
815,27.2,43.39,1398,66,3282,41,1908,1,1
816,26.9,47.11,2760,81,2782,91,2262,10,0
817,41.2,44.25,1244,49,1632,90,2646,10,1
818,39.6,53.88,1020,63,1915,46,4124,7,0
819,58.8,45.45,910,60,2057,28,3827,14,1
820,42.3,50.3,1039,91,2821,64,1644,8,0
821,60.3,53.39,2055,79,1213,61,171,7,1
822,66.8,44.93,2070,97,2117,57,655,8,1
823,65.4,51.07,2686,73,1546,57,1080,1,1
824,52.8,52.18,2908,90,1475,84,3304,11,0
825,27,51.72,2353,85,2117,74,4168,6,0
826,33.5,50.27,1047,83,1864,77,2451,1,0
827,68.9,46.37,1482,44,1085,52,352,4,1
828,51.5,46.87,2495,60,1039,79,1577,13,1
829,22.5,53.03,2064,60,2408,93,3400,12,0
830,20.5,48.92,2072,65,1228,78,2774,1,0
831,45.3,47.81,800,70,2568,45,3225,9,0
832,36.8,51.75,792,98,2385,27,1018,13,0
833,34.4,47.02,2482,48,2714,86,4980,3,1
834,48.1,44.98,2100,95,2203,60,2625,12,1
835,32.8,45.31,1430,48,908,32,630,13,1
836,56.6,51.4,2917,53,3292,27,4328,11,1
837,60.2,53.04,2697,56,1565,50,316,12,1
838,24.2,47.68,1640,58,1339,38,2547,10,0
839,22.1,42.9,833,80,2708,94,1750,10,1
840,48.1,52.3,1093,59,1574,79,3921,11,0
841,21.6,48.64,1028,46,1058,35,2891,14,1
842,55.3,51.1,2474,62,3243,88,1450,15,1
843,48.9,43.36,955,64,2920,57,722,14,1
844,26.5,53.11,1451,94,2896,35,366,6,0
845,41.7,45.31,703,73,3001,58,3225,15,0
846,65,52.47,550,88,2634,75,618,13,1
847,43.2,50.83,1309,81,2539,78,663,11,0
848,51.3,50.34,2260,92,1220,58,1253,5,0
849,33.5,45.56,772,95,1516,87,1827,2,0
850,63.5,44.26,980,50,1953,71,4549,13,1
851,54.1,49.29,1206,57,2886,61,1288,5,0
852,52.3,44.85,2042,87,2432,45,799,4,1
853,27.6,42.66,2604,56,1318,39,3511,2,1
854,50.9,49.27,1098,97,1495,70,1260,4,0
855,43.1,45.65,1213,53,2760,84,2115,3,1
856,34.5,45.85,2555,74,1555,22,1368,13,0
857,61.7,50.04,1232,68,2396,67,415,4,1
858,64.9,49.2,1666,46,1875,89,4758,9,1
859,23.6,51.4,1412,43,2434,93,2584,4,1
860,60.2,50.09,2123,77,2375,91,2723,4,1
861,67.1,53.93,2933,79,3194,26,4322,5,1
862,34.9,50.27,1909,56,2601,56,456,13,0
863,61.8,42.88,2956,44,1087,45,922,2,1
864,60,49.07,628,84,1571,37,2721,4,1
865,26.3,49.19,2276,45,3449,42,869,5,1
866,57.9,47.27,512,58,2366,36,2901,7,1
867,32.7,52.08,2343,57,2803,42,3551,6,0
868,31.4,47.15,895,46,1484,46,3446,10,1
869,37,43.81,2560,50,2874,72,336,3,1
870,37.1,49.48,2585,68,2908,34,2666,5,0
871,60.4,45.9,2622,77,2537,76,4381,1,1
872,23.4,47.01,1967,46,986,24,4597,9,1
873,30.2,53.04,2619,86,1822,35,557,2,0
874,63.2,54,2846,53,1285,58,3210,5,1
875,57.3,51.53,2843,87,2359,47,865,1,1
876,28.7,52.8,1016,51,2421,25,2519,5,1
877,34.4,43.33,1363,75,1647,84,3095,11,1
878,21.6,45.46,1727,56,2859,83,3455,3,0
879,23.3,52.83,590,58,1901,92,1641,15,0
880,55.2,50.18,2011,59,1287,80,3880,3,1
881,66.5,53.37,1943,54,3050,24,112,11,1
882,63.5,45.35,1451,79,2401,85,947,8,1
883,30.4,46.79,1833,45,1907,38,4958,6,1
884,64.4,50.97,1868,82,1846,82,531,7,1
885,41.6,52.68,510,71,834,59,3983,6,1
886,25.6,45.41,529,66,3163,58,2302,15,0
887,54.1,51.65,2159,85,2387,31,4733,13,0
888,21.5,51.33,2789,97,954,26,489,2,1
889,69.2,44.57,750,82,2521,86,3671,14,1
890,31.4,51.79,1371,95,3154,65,283,9,0
891,52.1,48.89,2908,83,809,62,939,5,1
892,29.3,50.62,2205,71,1567,61,4518,10,0
893,49.9,43.26,1049,86,2477,69,493,5,1
894,55.7,51.81,1903,75,2728,69,3164,9,1
895,37.5,46.94,2974,56,2369,31,1749,9,0
896,60.9,52.15,1503,68,1929,44,1593,3,1
897,24.2,50.16,2507,59,2946,38,2988,11,0
898,44,43.36,2705,45,2386,91,3882,3,1
899,43.6,45.44,2892,66,3134,83,911,1,0
900,30.4,53.77,1362,45,2589,78,3788,3,1
901,41.9,52.05,2398,49,1609,72,4288,5,1
902,33.6,45.3,2460,78,3078,76,3812,11,0
903,60.7,43.1,587,84,1345,33,4900,9,1
904,31.9,49.81,2880,62,1378,44,639,11,0
905,68.9,52.61,1190,66,822,28,4508,6,1
906,62.3,52.19,2959,46,1317,89,893,5,1
907,45.4,44.27,2578,60,3035,61,4475,13,1
908,20.9,48.97,785,85,3385,69,1584,7,0
909,41.4,50.39,2923,85,802,62,3668,11,1
910,31.2,48.72,782,90,1699,91,1718,9,0
911,52,53.62,1141,96,2198,47,3373,12,0
912,27.8,42.85,2483,71,3090,42,3866,15,1
913,68.2,46.52,1506,80,3257,24,599,7,1
914,32.7,46.38,2541,73,1452,85,4416,15,0
915,46.1,42.65,669,43,2696,90,2733,12,1
916,25.3,43.33,1389,62,2173,41,3830,6,1
917,54.9,50.56,1678,98,1655,82,2890,1,0
918,22.9,53.06,989,77,913,57,3270,11,1
919,32.7,45.8,2643,88,904,31,2112,9,1
920,43.2,42.26,2519,47,1088,33,3163,11,1
921,68.6,51.62,1658,73,1610,36,1401,5,1
922,38,42.22,727,89,1167,26,4005,4,1
923,55.8,42.73,1501,90,1370,42,4960,2,1
924,30.9,43.35,1967,100,1134,42,2148,8,1
925,43.6,43.65,1548,72,1016,56,3773,2,1
926,63.8,50.53,2709,71,1213,66,4687,3,1
927,34.9,49.49,1443,51,1331,37,1195,12,1
928,20.8,46.18,1278,89,2892,86,1452,2,0
929,26.2,51.82,2358,80,1767,65,4908,9,0
930,48.9,52.52,2417,100,1852,26,4115,15,0
931,68,42.67,2833,74,3043,85,4552,5,1
932,58.8,42.1,2865,78,2726,80,4919,2,1
933,45.4,45.62,2567,95,3017,46,139,2,0
934,40.9,42.64,1348,75,2188,29,862,12,1
935,58.9,51.51,716,60,3075,22,378,12,1
936,32.1,42.6,1879,48,1431,33,3196,15,1
937,51.4,53.56,2665,97,1911,79,2946,2,0
938,57.6,46.14,2073,57,2020,41,460,5,1
939,26,43.35,780,88,1663,67,4695,14,1
940,30.3,46.36,2954,48,3115,46,326,11,1
941,24.3,43.1,585,77,885,50,2587,9,1
942,35,43.16,799,76,2296,79,2638,12,1
943,20.3,45.39,870,64,1486,78,1108,15,0
944,43.5,52.36,2155,73,1063,64,1001,11,1
945,29.4,50.13,2096,63,945,40,4588,9,1
946,59.1,52.92,2512,74,3321,68,3234,8,1
947,56.2,50.67,1661,88,1955,24,3482,10,1
948,34,46.71,2372,96,3044,94,2084,12,0
949,24.4,53.1,2854,51,2670,31,2686,9,1
950,62.4,53.96,2216,52,1133,21,4561,2,1
951,23.1,52.49,1435,77,2327,38,3813,11,0
952,25.2,47.94,737,44,2495,31,1932,2,1
953,38.3,45.59,2985,42,2218,23,791,5,1
954,63,42.93,1409,74,1556,71,4189,14,1
955,60,44.06,1467,42,2138,89,4188,10,1
956,47.7,43.93,1040,44,1789,77,4246,15,1
957,63,44.21,2378,69,2945,68,3383,6,1
958,42.9,52.86,1055,70,3151,81,2724,10,0
959,39.3,50.21,1080,79,2227,57,2570,13,0
960,49.5,51.15,1750,44,2994,21,3490,8,1
961,21.2,48.05,1254,44,2773,28,2736,6,1
962,34.3,48.19,1571,92,3152,24,3945,13,0
963,23.6,42.94,1905,45,2682,54,4582,7,1
964,23.8,42.81,2183,77,2700,30,2515,3,1
965,22.4,48.3,2778,85,966,66,1205,10,1
966,54.1,45.46,960,55,2665,82,257,1,0
967,65.3,42.03,2539,55,2578,76,2888,11,1
968,63.7,51.96,2592,55,2644,55,4632,4,1
969,60.8,50.47,661,56,873,78,1136,13,1
970,23.4,49.82,2099,46,2139,95,571,6,1
971,48.3,48.01,1156,73,878,27,1672,4,1
972,45.3,45.07,2364,53,2432,91,3722,11,1
973,67.4,44.84,2606,88,1524,91,3264,12,1
974,52.8,42.48,2516,45,2055,79,2112,10,1
975,32.8,47.85,2957,97,1865,63,577,11,0
976,60.9,42.43,2526,67,946,29,1583,11,1
977,44.1,48.93,1761,42,1470,59,3269,2,1
978,55.3,47.42,2903,82,3238,85,4915,15,1
979,57.6,50.93,1234,81,857,66,4205,5,1
980,65.8,43.56,1172,79,3152,23,1598,8,1
981,45.6,51.48,1990,71,1372,31,3389,4,0
982,65.2,53.01,2481,70,2401,40,3388,5,1
983,32.8,45.7,1790,85,1810,92,4915,13,0
984,33.9,53.08,1509,96,2384,41,2279,3,0
985,68.8,51.5,580,49,2435,34,922,5,1
986,50.7,52.2,1551,75,815,93,1844,12,1
987,35.9,46.46,2267,44,2664,75,864,11,1
988,54.1,47.99,1764,54,801,86,1888,2,1
989,41.9,44.2,727,61,1104,29,1847,9,1
990,40.3,49.77,1937,60,2273,76,2567,4,0
991,45,47.6,1538,51,3192,79,1607,2,1
992,34.6,46.88,1580,54,2425,78,3381,9,1
993,67.6,53.74,2007,84,840,74,3445,12,1
994,64.1,46.85,2780,85,2580,27,1839,14,1
995,25,47.23,1911,91,2019,61,3045,12,0
996,61,51.52,1803,53,2886,74,3444,10,1
997,37.8,48.61,2083,58,887,77,2761,12,1
998,24.5,47.1,600,50,2992,87,1143,6,1
999,20.1,53.78,625,78,1002,22,2173,6,1
1000,53,47.41,2927,90,3078,51,4448,1,0
1001,38.7,51.38,1314,77,1308,42,807,2,0
1002,59.1,42.79,2224,75,2491,94,3041,13,1
1003,25.2,51.9,2082,98,1947,54,3656,1,0
1004,40.8,53.06,1768,51,1290,66,3435,2,1
1005,35.1,42.55,1114,56,2513,50,141,11,1
1006,58.2,48.61,1152,100,936,25,4861,1,1
1007,46.7,43.46,2901,60,1133,94,3806,7,1
1008,41.8,43.28,1689,68,2702,50,1564,7,1
1009,48.9,49.97,1674,61,1242,62,4771,4,0
1010,65.1,48.27,1363,78,867,87,4272,1,1
1011,38.7,43.13,746,74,3309,55,433,3,1
1012,42.3,45.14,860,58,3364,92,4155,9,0
1013,50.3,42.49,1485,48,2458,32,1129,4,1
1014,54.4,53.22,1447,70,2724,70,1049,2,0
1015,69.2,51.58,1847,91,1602,34,3026,7,1
1016,37.3,49.41,1342,81,2364,35,1652,4,0
1017,68.5,49.83,2237,64,1387,21,3969,11,1
1018,53.7,48.36,1078,63,2461,40,2063,14,0
1019,24.8,48.09,2425,72,2353,80,4298,2,0
1020,21.5,43.7,874,61,2334,67,3684,8,1
1021,56.9,53.4,2538,90,1559,61,4731,6,1
1022,69.8,45.98,2590,51,2320,46,2065,4,1
1023,33.9,47.32,1180,46,2603,28,957,9,1
1024,31.4,44.19,1306,53,2587,86,3588,9,1
1025,40.3,42.35,2757,42,821,74,2342,8,1
1026,24.2,51.83,900,84,1600,24,1812,13,0
1027,21,48.19,2036,59,1079,71,399,10,1
1028,55.1,49.9,2498,48,2118,49,4209,4,1
1029,43.4,45.22,1607,65,2934,59,2956,2,0
1030,47.9,53.39,1907,76,1902,44,3508,13,0
1031,53.1,42.85,691,90,3291,89,841,11,1
1032,39.1,47.69,1720,78,3008,72,4166,8,0
1033,33.2,49.7,753,81,2864,76,4053,2,0
1034,62.6,51.9,2989,91,1253,23,4632,9,1
1035,65.2,42.01,2212,49,3207,45,4571,11,1
1036,23.9,51.75,1475,51,1206,85,573,3,1
1037,48.1,47.65,1330,72,1376,83,3761,10,0
1038,65.6,46.61,1552,81,1718,32,3571,3,1
1039,52.5,51.5,505,82,3043,59,2847,8,0
1040,31.2,51.34,1290,99,1108,54,497,10,1
1041,35.4,43.74,2211,42,3098,64,3177,5,1
1042,46.3,53.24,1285,85,2477,28,3012,14,0
1043,48.7,42.52,518,46,2680,37,3776,7,1
1044,47,48.82,706,85,1798,60,388,10,0
1045,34.9,49.68,1003,48,2808,53,4078,15,1
1046,23.1,51.36,2717,89,3456,73,3108,12,0
1047,44.3,50.98,523,83,2195,29,4929,13,0
1048,28.7,47.4,2259,76,1725,91,4543,9,0
1049,53.6,46.02,1144,67,2691,28,2804,14,0
1050,24.9,49.41,1435,54,2504,63,3115,4,1
1051,47.2,48.85,814,62,1203,73,2601,8,0
1052,21.5,47.85,2928,77,3003,27,1967,1,0
1053,69.7,53.18,2758,55,2415,72,2487,6,1
